id,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,review_scores_location
220946,f,East Village,Manhattan,40.72419,-73.97922,Entire home/apt,2,119,4.44
222304,f,Chelsea,Manhattan,40.7401,-74.00019,Entire home/apt,2,169,5.00
222913,f,Lower East Side,Manhattan,40.71254,-73.98352,Entire home/apt,4,240,4.42
223930,f,Prospect Heights,Brooklyn,40.67319,-73.96804,Entire home/apt,2,150,4.89
224004,f,Harlem,Manhattan,40.80529,-73.95307,Private room,2,80,4.54
225306,t,Bedford-Stuyvesant,Brooklyn,40.6875,-73.9546,Private room,2,75,4.55
225354,f,Williamsburg,Brooklyn,40.71085,-73.96672,Entire home/apt,2,140,4.91
225976,f,Shore Acres,Staten Island,40.61019,-74.06757,Entire home/apt,3,75,4.46
226021,t,Williamsburg,Brooklyn,40.71137,-73.9465,Entire home/apt,5,308,4.93
226637,f,Park Slope,Brooklyn,40.67734,-73.97504,Private room,2,90,4.71
227495,f,Upper West Side,Manhattan,40.78764,-73.97274,Entire home/apt,2,140,4.91
227715,t,Bedford-Stuyvesant,Brooklyn,40.6805,-73.94885,Entire home/apt,4,90,4.34
228317,f,Bedford-Stuyvesant,Brooklyn,40.68463,-73.92367,Entire home/apt,4,145,4.26
228925,f,Bedford-Stuyvesant,Brooklyn,40.68098,-73.94023,Entire home/apt,2,100,4.75
230877,t,East Harlem,Manhattan,40.79147,-73.94629,Entire home/apt,2,125,4.66
231154,f,Jamaica,Queens,40.67144,-73.76501,Private room,3,75,3.64
232612,t,Bedford-Stuyvesant,Brooklyn,40.685,-73.94262,Entire home/apt,2,110,4.51
234330,f,Harlem,Manhattan,40.80413,-73.95756,Entire home/apt,2,75,4.60
234870,f,Long Island City,Queens,40.74499,-73.95372,Private room,1,65,4.90
235515,f,Richmond Hill,Queens,40.70148,-73.82972,Private room,1,56,4.46
235552,f,South Slope,Brooklyn,40.66386,-73.98519,Entire home/apt,5,300,4.97
235651,f,Chelsea,Manhattan,40.74168,-74.00339,Private room,3,110,4.99
235951,f,Midtown,Manhattan,40.75408,-73.97071,Entire home/apt,2,160,4.86
235960,t,Lower East Side,Manhattan,40.72113,-73.98442,Entire home/apt,2,150,4.80
236671,f,Williamsburg,Brooklyn,40.71732,-73.95561,Entire home/apt,1,160,4.98
239733,f,Ditmars Steinway,Queens,40.77539,-73.91709,Entire home/apt,1,75,4.73
239826,f,Gramercy,Manhattan,40.73685,-73.9828,Entire home/apt,3,295,0.00
239899,f,Prospect-Lefferts Gardens,Brooklyn,40.66278,-73.95886,Entire home/apt,2,65,4.83
239934,f,East Village,Manhattan,40.73193,-73.98511,Entire home/apt,4,340,4.67
242643,f,Williamsburg,Brooklyn,40.70652,-73.93991,Entire home/apt,5,146,4.86
244649,f,Upper West Side,Manhattan,40.79824,-73.96863,Private room,1,50,0.00
245544,f,Kingsbridge,Bronx,40.8666,-73.90061,Private room,2,41,4.52
245574,f,Bedford-Stuyvesant,Brooklyn,40.68921,-73.95439,Entire home/apt,4,140,4.50
246351,f,Gramercy,Manhattan,40.73693,-73.98129,Entire home/apt,2,139,5.00
247562,f,Richmond Hill,Queens,40.7012,-73.83151,Private room,2,61,4.59
248865,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.35
248966,f,Bushwick,Brooklyn,40.69913,-73.93107,Private room,2,82,4.34
249414,f,West Village,Manhattan,40.73273,-74.00041,Entire home/apt,2,246,4.83
249618,f,Washington Heights,Manhattan,40.85099,-73.92822,Private room,1,125,3.50
249704,t,Williamsburg,Brooklyn,40.71065,-73.94102,Entire home/apt,2,150,4.72
249867,f,Bedford-Stuyvesant,Brooklyn,40.68532,-73.91881,Private room,1,100,4.14
250323,f,Chinatown,Manhattan,40.71643,-73.99931,Entire home/apt,2,122,4.45
250536,f,Harlem,Manhattan,40.81146,-73.94469,Private room,2,125,4.73
250537,f,Harlem,Manhattan,40.81128,-73.9433,Entire home/apt,6,400,0.00
251277,t,Upper West Side,Manhattan,40.78615,-73.97394,Private room,1,155,5.00
252865,f,Prospect Heights,Brooklyn,40.67882,-73.97224,Private room,1,55,5.00
253466,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.61
253471,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.27
253475,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.59
253800,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.58
253803,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.63
253806,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,256,4.46
253811,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.62
253815,f,Greenpoint,Brooklyn,40.73756,-73.9535,Entire home/apt,4,235,4.80
253828,f,Greenpoint,Brooklyn,40.73756,-73.9535,Private room,4,529,4.60
253839,f,Greenpoint,Brooklyn,40.73756,-73.9535,Private room,4,363,4.75
253846,f,Greenpoint,Brooklyn,40.73756,-73.9535,Hotel room,2,210,4.62
253988,t,Fort Greene,Brooklyn,40.68604,-73.9697,Private room,3,125,5.00
254168,f,Greenpoint,Brooklyn,40.73756,-73.9535,Private room,6,785,4.00
254409,f,Clinton Hill,Brooklyn,40.68136,-73.9654,Entire home/apt,3,110,5.00
255476,f,Williamsburg,Brooklyn,40.71028,-73.95409,Private room,1,86,4.91
255601,f,Bedford-Stuyvesant,Brooklyn,40.69101,-73.95018,Entire home/apt,4,161,4.28
255957,t,Nolita,Manhattan,40.72032,-73.99462,Entire home/apt,4,495,4.74
257097,t,Bedford-Stuyvesant,Brooklyn,40.68278,-73.95549,Entire home/apt,3,193,4.72
258688,f,West Village,Manhattan,40.74024,-74.00584,Entire home/apt,3,375,4.83
258690,f,Chelsea,Manhattan,40.74642,-74.00411,Entire home/apt,3,195,5.00
258740,f,Harlem,Manhattan,40.81847,-73.94623,Private room,2,58,4.75
258838,t,Arrochar,Staten Island,40.591675,-74.065865,Entire home/apt,10,279,4.88
258930,f,Chinatown,Manhattan,40.71517,-73.99376,Entire home/apt,3,95,4.00
260672,f,East New York,Brooklyn,40.67516,-73.89233,Entire home/apt,2,135,4.18
260755,f,Tribeca,Manhattan,40.71704,-74.00908,Entire home/apt,4,262,4.73
261259,f,West Village,Manhattan,40.73146,-74.00448,Entire home/apt,2,145,5.00
261344,f,Financial District,Manhattan,40.70538,-74.01131,Private room,2,81,4.83
261674,f,Chelsea,Manhattan,40.74101,-74.00006,Private room,2,95,5.00
261781,f,West Village,Manhattan,40.73221,-74.00448,Entire home/apt,4,375,5.00
262478,f,Lower East Side,Manhattan,40.71881,-73.9879,Private room,2,120,4.91
262583,f,West Village,Manhattan,40.73219,-74.00289,Entire home/apt,4,345,4.87
263005,t,Fort Greene,Brooklyn,40.69643,-73.97698,Entire home/apt,4,105,4.30
263232,f,Harlem,Manhattan,40.82176,-73.94522,Entire home/apt,4,157,0.00
263502,f,Williamsburg,Brooklyn,40.71838,-73.95617,Entire home/apt,2,185,5.00
263888,t,Upper West Side,Manhattan,40.79632,-73.97643,Entire home/apt,2,259,4.94
265036,f,Crown Heights,Brooklyn,40.67254,-73.95386,Private room,2,150,4.88
265145,f,Theater District,Manhattan,40.76253,-73.98365,Entire home/apt,2,200,4.88
265506,f,Upper East Side,Manhattan,40.7628,-73.9651,Entire home/apt,6,496,4.73
266753,f,Lower East Side,Manhattan,40.71941,-73.98968,Entire home/apt,4,250,4.83
267435,f,Rego Park,Queens,40.73333,-73.85933,Private room,1,55,4.79
267652,t,Kensington,Brooklyn,40.643776,-73.972168,Private room,2,65,4.97
268481,f,Williamsburg,Brooklyn,40.7154,-73.94028,Entire home/apt,4,150,5.00
268868,f,Chelsea,Manhattan,40.75048,-74.00134,Entire home/apt,2,250,4.66
269283,f,Crown Heights,Brooklyn,40.66385,-73.93229,Entire home/apt,1,50,4.28
269404,f,Astoria,Queens,40.76716,-73.91177,Private room,2,99,4.63
269889,t,Long Island City,Queens,40.74536,-73.94903,Private room,2,95,4.86
270139,f,Bushwick,Brooklyn,40.70413,-73.92726,Private room,2,118,4.59
270231,f,Woodside,Queens,40.74496,-73.91167,Private room,2,95,4.76
270345,f,East Village,Manhattan,40.72499,-73.99198,Entire home/apt,4,250,4.96
271694,f,Midtown,Manhattan,40.75282,-73.97315,Entire home/apt,2,125,4.89
272026,f,Washington Heights,Manhattan,40.85754,-73.92887,Entire home/apt,2,78,4.43
272044,t,Lower East Side,Manhattan,40.72123,-73.98451,Entire home/apt,2,399,4.59
274329,f,Ridgewood,Queens,40.70749,-73.916,Entire home/apt,4,68,4.52
274743,f,Upper East Side,Manhattan,40.77549,-73.95128,Entire home/apt,1,95,5.00
274995,f,Crown Heights,Brooklyn,40.66824,-73.9617,Entire home/apt,2,150,4.00
275976,t,Bedford-Stuyvesant,Brooklyn,40.68413,-73.93538,Entire home/apt,5,140,4.45
276216,f,Green-Wood Cemetery,Brooklyn,40.65809,-73.98875,Entire home/apt,3,127,5.00
276317,t,Prospect Heights,Brooklyn,40.67782,-73.97205,Entire home/apt,5,650,4.97
277207,t,Greenpoint,Brooklyn,40.72842,-73.958,Private room,2,75,4.75
277883,f,Prospect-Lefferts Gardens,Brooklyn,40.6556,-73.95389,Entire home/apt,2,100,4.15
278090,f,East Harlem,Manhattan,40.79241,-73.93805,Private room,2,65,4.26
278145,f,Astoria,Queens,40.77128,-73.91939,Private room,1,45,4.67
278876,f,Crown Heights,Brooklyn,40.66883,-73.95296,Private room,2,60,0.00
280315,t,Crown Heights,Brooklyn,40.67265,-73.94486,Entire home/apt,3,250,4.12
281521,f,West Village,Manhattan,40.73853,-74.00292,Entire home/apt,4,200,5.00
281851,f,Harlem,Manhattan,40.8078,-73.95232,Private room,2,130,4.84
282443,f,Chinatown,Manhattan,40.7159,-73.99103,Entire home/apt,2,125,4.81
282977,t,Park Slope,Brooklyn,40.6732,-73.97998,Private room,6,135,4.92
283550,f,Hell's Kitchen,Manhattan,40.75981,-73.99138,Entire home/apt,3,175,5.00
286662,t,Crown Heights,Brooklyn,40.67223,-73.95556,Entire home/apt,2,110,4.79
286838,f,Harlem,Manhattan,40.80748,-73.95589,Private room,1,75,4.69
287397,f,Bedford-Stuyvesant,Brooklyn,40.69049,-73.93212,Entire home/apt,6,74,4.53
287408,f,Hell's Kitchen,Manhattan,40.76198,-73.99361,Entire home/apt,2,164,4.96
287845,f,Carroll Gardens,Brooklyn,40.67933,-73.995,Entire home/apt,4,275,4.97
288726,f,Little Italy,Manhattan,40.719,-73.99764,Private room,2,109,4.84
289020,f,East Village,Manhattan,40.72976,-73.98684,Entire home/apt,2,188,4.60
289665,t,West Village,Manhattan,40.72864,-74.00453,Entire home/apt,3,450,4.95
289703,f,SoHo,Manhattan,40.72533,-73.9972,Entire home/apt,2,249,5.00
290123,f,Flatiron District,Manhattan,40.742886,-73.9907,Entire home/apt,2,199,5.00
292121,f,Hell's Kitchen,Manhattan,40.76387,-73.98742,Entire home/apt,3,157,5.00
292637,f,Crown Heights,Brooklyn,40.67452,-73.96174,Entire home/apt,3,100,0.00
292800,f,West Village,Manhattan,40.73431,-74.00225,Entire home/apt,2,235,5.00
294227,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,235,4.64
294242,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,256,4.44
294250,f,Upper West Side,Manhattan,40.77702,-73.97904,Entire home/apt,2,175,4.92
294259,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,235,4.76
294263,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,235,4.65
294280,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,235,4.70
294490,f,Greenpoint,Brooklyn,40.73778,-73.95366,Entire home/apt,4,306,4.57
295231,f,Williamsburg,Brooklyn,40.70951,-73.95015,Private room,1,63,4.00
295998,f,Upper West Side,Manhattan,40.79131,-73.9694,Entire home/apt,2,300,5.00
296361,f,Elmhurst,Queens,40.73849,-73.87232,Private room,1,59,4.87
296717,f,Bedford-Stuyvesant,Brooklyn,40.68907,-73.95384,Private room,3,55,4.89
298759,f,Bedford-Stuyvesant,Brooklyn,40.68435,-73.94825,Private room,2,55,4.55
299062,f,Upper East Side,Manhattan,40.77433,-73.95339,Private room,2,120,0.00
299531,t,East New York,Brooklyn,40.66646,-73.89254,Entire home/apt,7,95,4.23
301372,f,Fort Greene,Brooklyn,40.6857,-73.97388,Private room,1,45,5.00
302057,f,Flatbush,Brooklyn,40.64226,-73.96681,Private room,2,75,4.83
302238,f,Harlem,Manhattan,40.80752,-73.94778,Entire home/apt,9,395,4.29
302280,f,Harlem,Manhattan,40.8058,-73.94759,Entire home/apt,9,200,4.67
302309,f,Harlem,Manhattan,40.80528,-73.94742,Entire home/apt,9,395,4.60
302705,f,Upper East Side,Manhattan,40.77298,-73.95813,Private room,1,60,5.00
303264,f,Harlem,Manhattan,40.8073,-73.94575,Entire home/apt,10,225,4.50
305211,t,Williamsburg,Brooklyn,40.71453,-73.96091,Entire home/apt,4,203,4.92
305245,f,Harlem,Manhattan,40.80557,-73.94801,Entire home/apt,9,395,4.44
306799,f,Bushwick,Brooklyn,40.70674,-73.91959,Private room,4,67,4.67
310524,t,Bedford-Stuyvesant,Brooklyn,40.69533,-73.96058,Private room,2,106,4.78
311316,f,Harlem,Manhattan,40.80193,-73.95098,Private room,4,149,0.00
311356,f,Ridgewood,Queens,40.70167,-73.90927,Private room,1,82,4.68
312429,f,Prospect Heights,Brooklyn,40.67358,-73.96306,Private room,1,106,4.94
314982,f,East Village,Manhattan,40.73216,-73.98678,Private room,2,99,4.97
318021,t,Harlem,Manhattan,40.80272,-73.95316,Private room,1,110,4.81
318187,f,Bushwick,Brooklyn,40.70635,-73.92423,Entire home/apt,3,110,4.85
319646,f,Bayside,Queens,40.75537,-73.77159,Entire home/apt,5,110,4.86
320865,f,Harlem,Manhattan,40.80937,-73.94515,Entire home/apt,3,135,4.63
320877,f,Williamsburg,Brooklyn,40.71075,-73.95773,Entire home/apt,4,232,4.72
321014,f,Gramercy,Manhattan,40.73231,-73.98469,Entire home/apt,4,275,4.88
321136,f,Washington Heights,Manhattan,40.83249,-73.94466,Entire home/apt,2,160,4.84
322037,f,Williamsburg,Brooklyn,40.71923,-73.9582,Entire home/apt,5,250,4.97
322604,t,Greenpoint,Brooklyn,40.71872,-73.95277,Private room,2,118,4.98
324800,f,Williamsburg,Brooklyn,40.71376,-73.94326,Entire home/apt,2,160,4.75
325429,t,Upper East Side,Manhattan,40.77534,-73.95106,Entire home/apt,2,189,4.89
326832,f,Upper East Side,Manhattan,40.77516,-73.9537,Entire home/apt,2,162,4.86
328040,f,Murray Hill,Manhattan,40.74838,-73.98214,Entire home/apt,4,349,4.97
328744,t,Crown Heights,Brooklyn,40.66763,-73.95836,Entire home/apt,6,200,4.69
328788,t,Bedford-Stuyvesant,Brooklyn,40.69897,-73.95002,Private room,2,70,4.34
329310,t,Chinatown,Manhattan,40.71502,-73.9917,Entire home/apt,2,200,4.53
329414,f,Hell's Kitchen,Manhattan,40.77638,-74.01506,Private room,2,99,4.49
332208,f,Greenpoint,Brooklyn,40.72617,-73.95264,Entire home/apt,2,100,5.00
333323,f,Hell's Kitchen,Manhattan,40.76269,-73.99361,Private room,1,90,4.94
333453,f,Van Cortlandt Park,Bronx,40.90644,-73.88096,Private room,2,85,0.00
334607,f,Williamsburg,Brooklyn,40.71529,-73.96032,Entire home/apt,2,200,4.86
334781,t,Harlem,Manhattan,40.82904,-73.93892,Private room,2,51,4.68
341525,t,Hell's Kitchen,Manhattan,40.75594,-73.99283,Entire home/apt,2,175,4.96
342127,f,Flatbush,Brooklyn,40.65366,-73.96135,Private room,1,60,4.25
343276,t,Hell's Kitchen,Manhattan,40.75622,-73.99455,Private room,2,105,4.91
343971,f,Harlem,Manhattan,40.83243,-73.94817,Private room,2,200,4.56
344019,f,West Village,Manhattan,40.73092,-74.0101,Private room,2,182,4.86
344092,f,Sunset Park,Brooklyn,40.64368,-74.02102,Entire home/apt,2,70,4.56
350168,f,Park Slope,Brooklyn,40.67534,-73.98345,Entire home/apt,2,175,4.70
351859,t,Chelsea,Manhattan,40.74828,-73.9917,Entire home/apt,2,289,4.97
352651,f,Prospect-Lefferts Gardens,Brooklyn,40.66,-73.95203,Private room,2,83,4.22
353317,f,Chinatown,Manhattan,40.71481,-73.99059,Private room,2,120,4.78
355106,f,Prospect-Lefferts Gardens,Brooklyn,40.66257,-73.95761,Private room,2,63,4.75
361739,f,Hell's Kitchen,Manhattan,40.77786,-74.01659,Private room,3,102,4.51
361819,f,Hell's Kitchen,Manhattan,40.77846,-74.01619,Private room,3,99,3.67
361820,f,Hell's Kitchen,Manhattan,40.77739,-74.01697,Private room,2,95,4.75
363016,f,Maspeth,Queens,40.72678,-73.90448,Entire home/apt,3,134,4.00
363320,f,Central Park,Manhattan,40.79818,-73.95336,Private room,1,85,4.86
364785,f,Park Slope,Brooklyn,40.67979,-73.97648,Private room,2,90,4.94
367810,f,Greenpoint,Brooklyn,40.73626,-73.95634,Private room,1,140,4.80
369409,t,Midtown,Manhattan,40.75822,-73.96329,Private room,1,65,4.89
373618,t,Williamsburg,Brooklyn,40.72038,-73.95885,Private room,2,227,4.99
378460,f,Hell's Kitchen,Manhattan,40.75855,-73.99189,Entire home/apt,4,140,5.00
380416,f,Park Slope,Brooklyn,40.67566,-73.97949,Entire home/apt,2,66,4.95
380730,f,Sheepshead Bay,Brooklyn,40.59556,-73.94998,Entire home/apt,3,50,5.00
382523,t,Harlem,Manhattan,40.80342,-73.94845,Private room,3,160,4.91
382524,t,Harlem,Manhattan,40.80562,-73.94873,Private room,4,180,4.71
385657,f,Williamsburg,Brooklyn,40.70364,-73.93484,Private room,1,70,5.00
385824,f,Spuyten Duyvil,Bronx,40.88095,-73.91701,Entire home/apt,5,136,4.87
386507,f,Harlem,Manhattan,40.80872,-73.94327,Shared room,2,150,5.00
386744,f,Upper East Side,Manhattan,40.77,-73.95842,Private room,1,120,4.86
386799,f,Midtown,Manhattan,40.7616,-73.97715,Entire home/apt,5,250,4.89
387666,f,Washington Heights,Manhattan,40.83521,-73.93836,Private room,2,99,4.67
389482,f,Briarwood,Queens,40.71215,-73.81692,Private room,2,75,4.45
392948,f,Williamsburg,Brooklyn,40.71009,-73.96604,Private room,1,53,4.92
394026,t,Greenpoint,Brooklyn,40.72044,-73.95377,Private room,2,200,5.00
394111,f,Briarwood,Queens,40.71044,-73.81703,Private room,2,75,4.83
396636,f,Harlem,Manhattan,40.82903,-73.94204,Entire home/apt,2,135,4.36
397034,f,Upper West Side,Manhattan,40.78221,-73.98357,Private room,1,126,4.96
397297,f,East Village,Manhattan,40.72593,-73.98278,Entire home/apt,4,225,4.85
399946,f,Lower East Side,Manhattan,40.72135,-73.98947,Entire home/apt,2,90,4.95
400039,f,Bushwick,Brooklyn,40.70267,-73.92716,Entire home/apt,3,130,4.49
403712,f,East Village,Manhattan,40.72968,-73.98687,Entire home/apt,3,300,5.00
404923,t,Windsor Terrace,Brooklyn,40.64788,-73.97837,Entire home/apt,2,111,4.68
405025,f,Long Island City,Queens,40.75434,-73.9354,Entire home/apt,5,213,4.83
407469,f,Bushwick,Brooklyn,40.68879,-73.91635,Private room,2,75,4.03
408491,f,West Village,Manhattan,40.73633,-73.99925,Entire home/apt,2,145,0.00
408983,t,Prospect-Lefferts Gardens,Brooklyn,40.65975,-73.9572,Entire home/apt,4,370,4.77
409262,f,Boerum Hill,Brooklyn,40.68561,-73.98919,Entire home/apt,5,333,4.86
409666,f,Brighton Beach,Brooklyn,40.5767,-73.95565,Entire home/apt,4,75,4.67
411918,t,Crown Heights,Brooklyn,40.67128,-73.94307,Entire home/apt,6,190,4.55
413504,t,Williamsburg,Brooklyn,40.71294,-73.94461,Private room,2,132,4.89
415304,f,East Village,Manhattan,40.73161,-73.98484,Entire home/apt,1,175,5.00
416557,f,Greenpoint,Brooklyn,40.72292,-73.94577,Entire home/apt,2,187,4.84
417685,f,South Slope,Brooklyn,40.66481,-73.97776,Entire home/apt,6,170,4.97
419373,f,Bedford-Stuyvesant,Brooklyn,40.68849,-73.94224,Entire home/apt,3,90,4.17
419792,f,Lower East Side,Manhattan,40.71811,-73.98478,Entire home/apt,4,200,5.00
421539,t,East Harlem,Manhattan,40.79018,-73.94872,Entire home/apt,4,340,4.70
423015,f,Bedford-Stuyvesant,Brooklyn,40.68877,-73.95408,Private room,2,35,4.83
424870,f,West Village,Manhattan,40.73615,-74.00713,Entire home/apt,2,200,4.98
430427,f,Washington Heights,Manhattan,40.83559,-73.94095,Private room,2,40,4.58
430665,f,Upper West Side,Manhattan,40.79288,-73.9642,Entire home/apt,4,250,4.67
431865,f,Washington Heights,Manhattan,40.834026,-73.939507,Entire home/apt,5,332,4.84
432090,f,Long Island City,Queens,40.7464,-73.94807,Private room,1,50,4.84
433218,f,Prospect Heights,Brooklyn,40.67793,-73.9702,Entire home/apt,3,130,4.92
433414,f,Clinton Hill,Brooklyn,40.68566,-73.96781,Entire home/apt,2,150,4.91
433914,f,East New York,Brooklyn,40.65408,-73.87903,Entire home/apt,4,90,4.29
434792,f,Park Slope,Brooklyn,40.67154,-73.98745,Entire home/apt,2,185,4.77
435909,f,West Village,Manhattan,40.73553,-74.00418,Entire home/apt,2,151,5.00
437352,t,South Slope,Brooklyn,40.66902,-73.98884,Entire home/apt,3,95,5.00
437906,f,East Village,Manhattan,40.72843,-73.98014,Entire home/apt,2,350,5.00
438513,t,Prospect-Lefferts Gardens,Brooklyn,40.65712,-73.96105,Entire home/apt,2,122,4.63
439750,f,Williamsburg,Brooklyn,40.71559,-73.94289,Private room,2,55,4.67
439870,f,Park Slope,Brooklyn,40.66943,-73.98188,Entire home/apt,5,425,5.00
442636,f,Ridgewood,Queens,40.699,-73.90295,Entire home/apt,5,70,4.45
442649,f,Chelsea,Manhattan,40.74567,-73.99991,Entire home/apt,4,125,5.00
443646,f,Upper West Side,Manhattan,40.78935,-73.97225,Entire home/apt,1,149,4.97
444171,t,Bedford-Stuyvesant,Brooklyn,40.68835,-73.92785,Entire home/apt,4,249,4.71
444430,f,Mott Haven,Bronx,40.81081,-73.9237,Private room,1,52,4.57
447766,f,Kips Bay,Manhattan,40.73958,-73.98143,Private room,1,101,4.00
448048,f,Jackson Heights,Queens,40.75243,-73.87843,Private room,2,99,4.68
448049,f,Jackson Heights,Queens,40.74944,-73.89292,Private room,2,99,4.52
449034,f,Williamsburg,Brooklyn,40.71811,-73.95456,Private room,2,118,4.85
449660,f,Windsor Terrace,Brooklyn,40.64885,-73.97453,Private room,2,80,4.69
449680,f,Longwood,Bronx,40.81627,-73.90128,Entire home/apt,5,93,4.38
450577,f,Upper West Side,Manhattan,40.7769,-73.97671,Entire home/apt,2,325,5.00
452068,f,Kensington,Brooklyn,40.64321,-73.97137,Entire home/apt,5,200,4.50
452541,f,Windsor Terrace,Brooklyn,40.66053,-73.98246,Entire home/apt,2,135,4.91
453094,f,Clinton Hill,Brooklyn,40.68818,-73.96383,Private room,2,81,4.79
453255,f,Lower East Side,Manhattan,40.71776,-73.98486,Entire home/apt,3,240,4.86
453317,f,Bedford-Stuyvesant,Brooklyn,40.69039,-73.95418,Private room,2,59,4.00
454334,f,Harlem,Manhattan,40.81669,-73.94267,Private room,3,65,4.33
454763,f,Inwood,Manhattan,40.86667,-73.91813,Entire home/apt,2,99,4.64
455734,t,Inwood,Manhattan,40.86909,-73.9239,Entire home/apt,2,138,4.68
