id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_location
45469752,Bushwick,Brooklyn,40.70071,-73.93886,Private room,1,37,0,0.00
45470410,Ditmars Steinway,Queens,40.77331,-73.91842,Private room,2,85,23,4.96
45471095,Harlem,Manhattan,40.81039,-73.94308,Entire home/apt,6,890,29,4.79
45472312,Upper East Side,Manhattan,40.78005,-73.95252,Entire home/apt,3,125,6,4.67
45477910,Gramercy,Manhattan,40.73576,-73.98324,Entire home/apt,2,81,16,5.00
45480607,Bedford-Stuyvesant,Brooklyn,40.68702,-73.94115,Entire home/apt,4,201,78,4.77
45482929,Upper East Side,Manhattan,40.76048,-73.96175,Entire home/apt,2,64,3,4.67
45483048,Hell's Kitchen,Manhattan,40.76661,-73.99016,Entire home/apt,2,125,5,5.00
45484178,Bedford-Stuyvesant,Brooklyn,40.6815,-73.92797,Private room,2,70,7,5.00
45485378,Harlem,Manhattan,40.82159,-73.95505,Private room,2,23,1,5.00
45491910,Ellis Island,Manhattan,40.71847,-74.04076,Entire home/apt,3,240,0,0.00
45491994,Ellis Island,Manhattan,40.7191,-74.04082,Entire home/apt,3,240,0,0.00
45492035,Ellis Island,Manhattan,40.71888,-74.04093,Entire home/apt,3,240,0,0.00
45492081,Ellis Island,Manhattan,40.72056,-74.04241,Entire home/apt,3,245,0,0.00
45492621,East Village,Manhattan,40.72966,-73.9834,Private room,2,200,3,5.00
45493468,East Village,Manhattan,40.72413,-73.98858,Private room,1,300,0,0.00
45493984,Carroll Gardens,Brooklyn,40.68349,-73.99128,Entire home/apt,3,199,2,5.00
45494287,Elmhurst,Queens,40.73865,-73.87728,Private room,1,32,1,3.00
45494737,Upper West Side,Manhattan,40.78731,-73.97617,Entire home/apt,3,477,0,0.00
45503538,Prospect-Lefferts Gardens,Brooklyn,40.66033,-73.96036,Entire home/apt,4,150,2,5.00
45503836,Cambria Heights,Queens,40.7033,-73.73777,Entire home/apt,2,66,11,4.55
45504644,Carroll Gardens,Brooklyn,40.68492,-73.99004,Entire home/apt,4,240,4,4.75
45505206,Bedford-Stuyvesant,Brooklyn,40.68553,-73.9506,Entire home/apt,3,120,10,4.70
45505393,Tribeca,Manhattan,40.72064,-74.00935,Entire home/apt,4,550,1,5.00
45506052,Bushwick,Brooklyn,40.70081,-73.94034,Private room,1,37,2,3.50
45507972,East Harlem,Manhattan,40.79383,-73.94531,Private room,2,80,0,0.00
45512846,Greenpoint,Brooklyn,40.73504,-73.95854,Private room,1,80,0,0.00
45515771,Chinatown,Manhattan,40.71655,-73.99227,Entire home/apt,3,145,13,4.85
45518443,Williamsburg,Brooklyn,40.71883,-73.95061,Entire home/apt,2,280,2,5.00
45518765,Bedford-Stuyvesant,Brooklyn,40.68993,-73.93721,Entire home/apt,5,230,1,5.00
45519132,Corona,Queens,40.73875,-73.8642,Shared room,1,35,6,4.33
45526468,Harlem,Manhattan,40.81564,-73.94509,Private room,2,51,0,0.00
45527090,South Slope,Brooklyn,40.66673,-73.98563,Entire home/apt,4,151,91,4.98
45529930,Sunnyside,Queens,40.73868,-73.92769,Private room,2,46,0,0.00
45530424,Fort Greene,Brooklyn,40.68898,-73.97946,Private room,1,65,0,0.00
45530821,Upper East Side,Manhattan,40.77321,-73.95096,Entire home/apt,5,299,0,0.00
45530831,Upper East Side,Manhattan,40.77286,-73.94937,Entire home/apt,5,342,0,0.00
45530901,Upper East Side,Manhattan,40.77495,-73.95044,Entire home/apt,3,184,0,0.00
45530908,Upper East Side,Manhattan,40.77321,-73.94897,Entire home/apt,5,336,1,5.00
45531339,Upper West Side,Manhattan,40.79801,-73.96828,Private room,1,70,0,0.00
45531530,Crown Heights,Brooklyn,40.67109,-73.95701,Entire home/apt,4,250,41,5.00
45532589,Van Cortlandt Park,Bronx,40.90688,-73.88112,Entire home/apt,2,170,79,4.95
45532657,Mount Eden,Bronx,40.8424,-73.92199,Private room,1,80,0,0.00
45532748,Bedford-Stuyvesant,Brooklyn,40.69461,-73.94762,Entire home/apt,2,495,49,4.82
45538489,Brooklyn Heights,Brooklyn,40.70058,-73.99145,Entire home/apt,2,160,9,5.00
45543348,Financial District,Manhattan,40.70651,-74.01469,Entire home/apt,4,1000,8,5.00
45543400,Rockaway Beach,Queens,40.58981,-73.81195,Private room,2,45,3,4.33
45543458,Chelsea,Manhattan,40.74052,-73.99953,Entire home/apt,12,600,0,0.00
45543723,Elmhurst,Queens,40.73864,-73.87713,Private room,2,60,0,0.00
45546689,Greenpoint,Brooklyn,40.72802,-73.9531,Entire home/apt,2,175,6,4.83
45547297,Hell's Kitchen,Manhattan,40.76526,-73.98867,Entire home/apt,2,125,4,4.50
45547497,Bushwick,Brooklyn,40.68344,-73.90727,Private room,1,75,11,4.91
45547548,Hell's Kitchen,Manhattan,40.76545,-73.98847,Entire home/apt,4,190,3,5.00
45550545,South Slope,Brooklyn,40.66837,-73.98912,Private room,1,88,1,5.00
45557476,Astoria,Queens,40.76238,-73.92096,Private room,2,200,0,0.00
45557629,Upper East Side,Manhattan,40.78063,-73.95273,Entire home/apt,1,155,2,5.00
45558214,Flatlands,Brooklyn,40.61673,-73.92747,Entire home/apt,3,130,130,4.79
45559622,Williamsburg,Brooklyn,40.7138,-73.96399,Private room,2,115,1,5.00
45561535,Bedford-Stuyvesant,Brooklyn,40.68698,-73.94375,Private room,2,50,1,5.00
45565991,East Flatbush,Brooklyn,40.65214,-73.91714,Private room,4,40,0,0.00
45569427,Nolita,Manhattan,40.72197,-73.99612,Private room,1,110,1,5.00
45573339,Morris Heights,Bronx,40.85504,-73.91738,Entire home/apt,2,145,27,4.04
45578483,Midtown,Manhattan,40.75174,-73.97278,Private room,2,210,5,5.00
45578810,Greenwich Village,Manhattan,40.72962,-73.99337,Entire home/apt,3,411,11,5.00
45578986,Upper East Side,Manhattan,40.78225,-73.95408,Entire home/apt,3,120,1,5.00
45580394,East Flatbush,Brooklyn,40.63761,-73.94399,Entire home/apt,7,194,55,4.60
45580653,Upper West Side,Manhattan,40.79601,-73.96417,Private room,1,65,5,4.60
45581273,Upper East Side,Manhattan,40.77293,-73.95007,Entire home/apt,3,202,0,0.00
45581282,Upper East Side,Manhattan,40.77276,-73.94923,Entire home/apt,3,184,0,0.00
45581435,Upper East Side,Manhattan,40.76373,-73.96223,Entire home/apt,3,308,0,0.00
45581450,Upper East Side,Manhattan,40.76172,-73.96228,Entire home/apt,2,253,1,5.00
45581463,Upper East Side,Manhattan,40.76303,-73.96307,Entire home/apt,2,253,1,4.00
45581475,Upper East Side,Manhattan,40.7638,-73.96082,Entire home/apt,3,308,0,0.00
45581484,Upper East Side,Manhattan,40.76291,-73.96309,Entire home/apt,2,253,0,0.00
45581490,Greenpoint,Brooklyn,40.73219,-73.95382,Entire home/apt,2,100,0,0.00
45582015,Upper West Side,Manhattan,40.79409,-73.9632,Private room,1,60,0,0.00
45582346,Brooklyn Heights,Brooklyn,40.69422,-73.99564,Entire home/apt,3,150,0,0.00
45591267,Bedford-Stuyvesant,Brooklyn,40.68099,-73.91442,Entire home/apt,2,67,0,0.00
45591558,St. George,Staten Island,40.6454,-74.08082,Private room,1,55,4,5.00
45591853,Lower East Side,Manhattan,40.72018,-73.99403,Entire home/apt,2,270,12,4.42
45595112,Chinatown,Manhattan,40.71884,-73.99604,Entire home/apt,2,200,20,4.90
45595421,Prospect Heights,Brooklyn,40.67936,-73.97236,Entire home/apt,2,368,20,5.00
45595551,Upper East Side,Manhattan,40.769524,-73.956451,Entire home/apt,2,183,7,5.00
45595850,Hell's Kitchen,Manhattan,40.76733,-73.98794,Entire home/apt,2,125,3,4.33
45595993,Lower East Side,Manhattan,40.71958,-73.99391,Entire home/apt,2,200,17,5.00
45597289,Jackson Heights,Queens,40.75226,-73.87841,Private room,2,45,3,5.00
45598105,Lower East Side,Manhattan,40.7202,-73.99385,Entire home/apt,2,160,3,5.00
45602209,Jackson Heights,Queens,40.75111,-73.87831,Private room,2,39,2,5.00
45605511,Kips Bay,Manhattan,40.74335,-73.97281,Entire home/apt,2,1575,0,0.00
45605866,Flatbush,Brooklyn,40.64221,-73.96357,Entire home/apt,2,150,52,4.98
45609365,Jamaica,Queens,40.68549,-73.76184,Private room,2,60,24,4.75
45609412,Forest Park,Queens,40.70442,-73.854,Entire home/apt,4,180,5,5.00
45617541,Ditmars Steinway,Queens,40.7772,-73.90747,Entire home/apt,2,100,0,0.00
45618731,Kingsbridge,Bronx,40.88377,-73.90352,Entire home/apt,4,135,57,4.91
45621895,Woodside,Queens,40.7481,-73.89825,Private room,1,35,1,2.00
45622013,Woodside,Queens,40.74585,-73.89837,Private room,1,36,0,0.00
45622205,Richmond Hill,Queens,40.7037,-73.82797,Entire home/apt,2,119,14,4.86
45622951,Rockaway Park,Queens,40.57946,-73.84082,Entire home/apt,6,550,7,4.86
45623054,Crown Heights,Brooklyn,40.67177,-73.94899,Entire home/apt,2,155,24,4.83
45630787,Greenwich Village,Manhattan,40.734,-73.99609,Entire home/apt,4,675,1,5.00
45631504,Lower East Side,Manhattan,40.72164,-73.99053,Entire home/apt,3,210,2,5.00
45631529,Midtown,Manhattan,40.75372,-73.97175,Private room,4,300,0,0.00
45631931,Mott Haven,Bronx,40.81159,-73.90496,Entire home/apt,5,95,18,4.61
45633763,Highbridge,Bronx,40.83816,-73.92401,Entire home/apt,1,40,2,3.00
45634265,Cobble Hill,Brooklyn,40.68926,-73.99463,Entire home/apt,3,166,74,4.99
45634496,Upper East Side,Manhattan,40.77296,-73.95065,Entire home/apt,5,310,0,0.00
45636571,Williamsburg,Brooklyn,40.72047,-73.95517,Entire home/apt,2,300,1,5.00
45638455,Flatlands,Brooklyn,40.62328,-73.93486,Entire home/apt,2,80,8,4.75
45642113,East New York,Brooklyn,40.66953,-73.89574,Private room,2,42,0,0.00
45649052,Chelsea,Manhattan,40.74341,-74.00134,Entire home/apt,4,350,11,4.91
45650616,Gramercy,Manhattan,40.73817,-73.98229,Entire home/apt,4,215,6,5.00
45651707,Williamsburg,Brooklyn,40.70988,-73.96978,Entire home/apt,2,110,1,5.00
45652552,Upper East Side,Manhattan,40.77553,-73.94758,Entire home/apt,4,185,5,4.80
45652742,Forest Hills,Queens,40.71809,-73.85056,Entire home/apt,2,90,66,4.97
45654509,Sunnyside,Queens,40.73971,-73.9277,Private room,1,38,1,3.00
45654763,Sunnyside,Queens,40.73775,-73.92609,Private room,1,39,2,5.00
45655065,Greenpoint,Brooklyn,40.72375,-73.95343,Entire home/apt,6,550,1,5.00
45656086,Murray Hill,Manhattan,40.7476,-73.97714,Entire home/apt,2,229,26,5.00
45656267,Murray Hill,Manhattan,40.7476,-73.97714,Entire home/apt,2,265,44,4.86
45656925,Bushwick,Brooklyn,40.7001,-73.92957,Private room,2,150,36,4.92
45658557,Harlem,Manhattan,40.8079,-73.95012,Private room,2,90,23,4.70
45659035,Woodside,Queens,40.75565,-73.90706,Entire home/apt,2,65,3,5.00
45659431,Crown Heights,Brooklyn,40.6739,-73.94746,Entire home/apt,4,60,0,0.00
45661953,Bushwick,Brooklyn,40.69232,-73.91344,Private room,1,69,0,0.00
45668457,Elmhurst,Queens,40.74072,-73.87585,Private room,2,39,0,0.00
45669937,Crown Heights,Brooklyn,40.66656,-73.93349,Private room,1,50,0,0.00
45670010,Hell's Kitchen,Manhattan,40.76648,-73.99317,Entire home/apt,3,150,5,5.00
45670897,Hollis,Queens,40.71093,-73.77618,Entire home/apt,2,170,4,4.75
45671726,Upper East Side,Manhattan,40.76325,-73.9595,Entire home/apt,3,219,0,0.00
45671894,Greenpoint,Brooklyn,40.72626,-73.95905,Entire home/apt,2,140,10,5.00
45672204,Chelsea,Manhattan,40.74756,-73.99064,Entire home/apt,2,200,3,4.33
45672270,Chinatown,Manhattan,40.71451,-73.99642,Entire home/apt,3,60,0,0.00
45673206,Hell's Kitchen,Manhattan,40.76031,-73.99845,Private room,2,120,0,0.00
45673305,Woodside,Queens,40.74274,-73.90262,Private room,1,42,0,0.00
45673446,Kew Gardens Hills,Queens,40.73074,-73.82219,Private room,2,130,0,0.00
45673594,Elmhurst,Queens,40.7393,-73.87557,Private room,2,39,0,0.00
45673803,Upper East Side,Manhattan,40.77364,-73.95511,Private room,2,114,62,4.94
45674595,Grant City,Staten Island,40.57811,-74.11,Private room,1,35,2,5.00
45681247,Bedford-Stuyvesant,Brooklyn,40.6922,-73.92974,Private room,2,95,6,4.67
45682803,East Village,Manhattan,40.73144,-73.98649,Entire home/apt,2,300,6,5.00
45685520,Lower East Side,Manhattan,40.71991,-73.98318,Entire home/apt,3,195,1,4.00
45686011,Midtown,Manhattan,40.76465,-73.98306,Entire home/apt,2,215,19,4.89
45687094,Morningside Heights,Manhattan,40.81031,-73.95733,Entire home/apt,2,222,0,0.00
45688140,Long Island City,Queens,40.74247,-73.95816,Entire home/apt,2,67,1,5.00
45688162,Harlem,Manhattan,40.83027,-73.94156,Private room,2,49,0,0.00
45688536,Financial District,Manhattan,40.70617,-74.01482,Entire home/apt,4,822,18,4.89
45688889,Financial District,Manhattan,40.70446,-74.01582,Entire home/apt,6,946,96,4.75
45689074,Ridgewood,Queens,40.70261,-73.90288,Private room,2,70,4,4.75
45689156,Upper West Side,Manhattan,40.78067,-73.98099,Entire home/apt,2,179,0,0.00
45689161,Upper West Side,Manhattan,40.7804,-73.97896,Entire home/apt,2,150,3,5.00
45689193,Upper East Side,Manhattan,40.7699,-73.95701,Entire home/apt,3,210,0,0.00
45689199,Upper East Side,Manhattan,40.76903,-73.95749,Entire home/apt,3,223,1,5.00
45689231,Upper East Side,Manhattan,40.77113,-73.95723,Entire home/apt,5,287,0,0.00
45689270,Upper East Side,Manhattan,40.77121,-73.95786,Entire home/apt,3,200,3,5.00
45689278,Upper East Side,Manhattan,40.76921,-73.95862,Entire home/apt,5,297,2,5.00
45690330,Sunset Park,Brooklyn,40.63827,-74.0164,Private room,1,60,22,4.91
45690917,Bedford-Stuyvesant,Brooklyn,40.68578,-73.91834,Private room,1,78,19,4.63
45691383,Lower East Side,Manhattan,40.72034,-73.99387,Entire home/apt,2,160,11,4.82
45694688,Bedford-Stuyvesant,Brooklyn,40.69142,-73.93732,Entire home/apt,6,125,14,4.57
45696799,Woodside,Queens,40.74621,-73.89918,Private room,1,33,3,5.00
45696854,Ditmars Steinway,Queens,40.78126,-73.91379,Entire home/apt,6,375,1,5.00
45697372,Lower East Side,Manhattan,40.71844,-73.99383,Entire home/apt,2,200,12,4.92
45697674,Financial District,Manhattan,40.70441,-74.01475,Entire home/apt,8,621,37,4.78
45697850,Lower East Side,Manhattan,40.71959,-73.9939,Entire home/apt,2,200,10,4.80
45697861,Hell's Kitchen,Manhattan,40.76344,-73.98946,Entire home/apt,2,125,6,4.83
45698496,Williamsburg,Brooklyn,40.70988,-73.94547,Private room,2,114,12,4.83
45698590,Clifton,Staten Island,40.6237,-74.07517,Entire home/apt,8,165,17,4.24
45698737,Midtown,Manhattan,40.75365,-73.97192,Entire home/apt,4,450,14,4.86
45698750,Financial District,Manhattan,40.70493,-74.0164,Entire home/apt,8,811,0,0.00
45698974,Chinatown,Manhattan,40.7181,-73.99407,Entire home/apt,2,160,3,4.33
45699760,Lower East Side,Manhattan,40.71736,-73.98902,Entire home/apt,2,428,29,4.93
45699931,Tribeca,Manhattan,40.71972,-74.00282,Entire home/apt,4,1000,0,0.00
45701055,Midtown,Manhattan,40.75594,-73.96911,Entire home/apt,2,180,38,4.92
45701998,Bedford-Stuyvesant,Brooklyn,40.68488,-73.91566,Private room,2,168,27,4.93
45703289,Crown Heights,Brooklyn,40.67937,-73.964,Entire home/apt,6,1200,11,4.91
45705785,Riverdale,Bronx,40.89802,-73.91187,Entire home/apt,12,2000,0,0.00
45708866,Bay Ridge,Brooklyn,40.62627,-74.03046,Private room,1,85,0,0.00
45709382,Jackson Heights,Queens,40.75077,-73.87835,Private room,1,32,0,0.00
45710149,Jamaica,Queens,40.6735,-73.76873,Entire home/apt,6,261,7,5.00
45710731,Kips Bay,Manhattan,40.74372,-73.98066,Entire home/apt,2,90,110,4.88
45711426,Upper East Side,Manhattan,40.77374,-73.94721,Private room,1,45,2,5.00
45718442,Upper West Side,Manhattan,40.79332,-73.96646,Entire home/apt,5,250,5,5.00
45718510,Middle Village,Queens,40.71005,-73.89405,Private room,2,89,26,4.92
45718587,Upper West Side,Manhattan,40.79323,-73.96603,Entire home/apt,5,250,0,0.00
45719045,Astoria,Queens,40.75512,-73.91447,Private room,1,52,8,5.00
45720236,Long Island City,Queens,40.74459,-73.95063,Entire home/apt,6,542,28,4.89
45721454,Harlem,Manhattan,40.83057,-73.94701,Entire home/apt,2,67,5,4.60
45722560,NoHo,Manhattan,40.72886,-73.99344,Entire home/apt,4,579,0,0.00
45722884,Hell's Kitchen,Manhattan,40.76873,-73.98689,Entire home/apt,4,175,6,5.00
45723636,Corona,Queens,40.73717,-73.86495,Entire home/apt,5,191,98,4.73
45725319,Jackson Heights,Queens,40.75273,-73.8764,Private room,2,38,0,0.00
45726160,Prospect-Lefferts Gardens,Brooklyn,40.66244,-73.95791,Entire home/apt,4,115,3,4.33
45729644,Upper West Side,Manhattan,40.781326,-73.979836,Entire home/apt,1,90,122,4.93
45732541,Williamsburg,Brooklyn,40.70893,-73.9516,Private room,1,81,72,4.88
45733243,Midtown,Manhattan,40.74814012,-73.98664289,Entire home/apt,5,181,6,4.33
45733405,Bushwick,Brooklyn,40.69687,-73.93219,Private room,2,70,45,4.84
45738048,Chinatown,Manhattan,40.71804,-73.99529,Entire home/apt,2,165,14,4.93
45738049,Bushwick,Brooklyn,40.69733,-73.93065,Private room,2,114,35,4.83
45738105,Prospect-Lefferts Gardens,Brooklyn,40.65815,-73.94899,Entire home/apt,2,110,24,4.83
45738575,East Harlem,Manhattan,40.80033,-73.94575,Entire home/apt,6,275,82,4.74
45739070,Hell's Kitchen,Manhattan,40.7672,-73.98949,Entire home/apt,4,190,2,5.00
45741022,Flushing,Queens,40.77414,-73.8017,Private room,1,45,2,5.00
45742412,Astoria,Queens,40.75785,-73.91536,Entire home/apt,2,75,0,0.00
45742729,Harlem,Manhattan,40.801476,-73.955032,Entire home/apt,6,288,6,4.83
45743027,Harlem,Manhattan,40.82752,-73.93805,Private room,1,38,1,4.00
45743667,Harlem,Manhattan,40.82814,-73.93842,Private room,1,50,2,5.00
45743871,Harlem,Manhattan,40.8184,-73.94014,Private room,1,42,0,0.00
45744289,Harlem,Manhattan,40.81786,-73.93995,Private room,1,40,0,0.00
45744441,Harlem,Manhattan,40.81957,-73.93902,Private room,1,47,1,5.00
45744539,Harlem,Manhattan,40.81818,-73.94066,Private room,1,47,2,4.00
45744619,Bushwick,Brooklyn,40.69975,-73.93681,Entire home/apt,2,289,37,4.76
45744659,Harlem,Manhattan,40.81772,-73.94008,Private room,1,42,1,1.00
45744802,Harlem,Manhattan,40.81985,-73.9389,Private room,1,40,2,3.50
45747288,Flushing,Queens,40.75311,-73.82737,Private room,2,200,0,0.00
45747325,Upper East Side,Manhattan,40.77225,-73.96319,Entire home/apt,2,190,7,5.00
45747355,Chinatown,Manhattan,40.71818,-73.99534,Entire home/apt,2,236,19,5.00
45748469,Arverne,Queens,40.59163,-73.79331,Private room,1,39,2,3.00
45748772,Arverne,Queens,40.59301,-73.79325,Private room,1,39,4,4.50
45750069,Chelsea,Manhattan,40.75083,-73.99825,Entire home/apt,2,145,39,5.00
45750107,Murray Hill,Manhattan,40.74909,-73.9774,Entire home/apt,2,159,6,5.00
45750319,Kips Bay,Manhattan,40.74448,-73.97929,Entire home/apt,2,142,5,5.00
45752036,Lower East Side,Manhattan,40.7183,-73.99418,Entire home/apt,2,220,8,5.00
45752068,Upper East Side,Manhattan,40.7731,-73.95306,Entire home/apt,4,99,3,5.00
45752087,Flushing,Queens,40.75238,-73.81428,Private room,2,49,28,4.64
45752267,Chinatown,Manhattan,40.71848,-73.99585,Entire home/apt,2,220,8,5.00
45752780,Bedford-Stuyvesant,Brooklyn,40.6874,-73.95601,Entire home/apt,2,380,0,0.00
45754166,Cambria Heights,Queens,40.68631,-73.73544,Entire home/apt,6,260,1,5.00
45754690,Harlem,Manhattan,40.80813,-73.94963,Private room,1,68,16,4.75
45756029,Jamaica,Queens,40.68557,-73.78142,Entire home/apt,15,126,0,0.00
45756912,East New York,Brooklyn,40.66668,-73.86041,Entire home/apt,3,95,19,4.26
45757633,Financial District,Manhattan,40.70708,-74.00879,Private room,2,60,4,5.00
45758887,Long Island City,Queens,40.74719,-73.93601,Entire home/apt,2,180,2,5.00
45760277,Bedford-Stuyvesant,Brooklyn,40.67935,-73.91081,Private room,2,55,28,4.21
45763274,East Harlem,Manhattan,40.79352,-73.94042,Entire home/apt,4,425,0,0.00
45765604,Midtown,Manhattan,40.74559,-73.98811,Private room,2,291,19,4.53
45766243,Upper East Side,Manhattan,40.76075,-73.96322,Entire home/apt,3,130,3,5.00
45767156,Bedford-Stuyvesant,Brooklyn,40.68366,-73.93714,Private room,2,50,5,4.20
45767160,Chinatown,Manhattan,40.71394,-73.99123,Entire home/apt,3,99,3,4.33
45767271,Bedford-Stuyvesant,Brooklyn,40.68505,-73.9379,Private room,2,50,8,4.38
45767373,Bedford-Stuyvesant,Brooklyn,40.68493,-73.93864,Private room,2,50,2,4.50
45770174,Prospect Heights,Brooklyn,40.68069,-73.972,Private room,2,108,40,4.90
45773311,Westerleigh,Staten Island,40.61785,-74.1352,Entire home/apt,4,94,82,4.91
45773573,Upper East Side,Manhattan,40.77347,-73.95165,Entire home/apt,2,235,0,0.00
45774143,Williamsburg,Brooklyn,40.71669,-73.9595,Entire home/apt,3,400,35,5.00
45775212,Eltingville,Staten Island,40.53887,-74.14247,Entire home/apt,6,500,0,0.00
45781965,Upper West Side,Manhattan,40.79092,-73.97433,Entire home/apt,3,215,4,4.75
45782880,Hell's Kitchen,Manhattan,40.75512,-73.99137,Entire home/apt,8,500,1,2.00
45783139,Bedford-Stuyvesant,Brooklyn,40.68653,-73.94459,Private room,2,50,2,5.00
45783532,Flatbush,Brooklyn,40.63879,-73.95179,Entire home/apt,4,164,36,4.58
45783587,Coney Island,Brooklyn,40.5807,-74.00203,Entire home/apt,4,100,3,4.67
45783672,East Flatbush,Brooklyn,40.65586,-73.93722,Entire home/apt,3,104,9,4.33
45784235,Midtown,Manhattan,40.76654,-73.97906,Entire home/apt,5,155,1,5.00
45784522,Harlem,Manhattan,40.80951,-73.94201,Entire home/apt,5,130,2,4.50
45785189,Murray Hill,Manhattan,40.74736,-73.97932,Entire home/apt,12,900,2,4.50
45786764,Williamsburg,Brooklyn,40.71734,-73.96215,Private room,2,150,9,5.00
45790357,Woodside,Queens,40.74566,-73.90033,Private room,2,88,2,5.00
45796822,Chelsea,Manhattan,40.74954,-73.99301,Entire home/apt,3,249,58,4.69
45796907,Woodside,Queens,40.74488,-73.89317,Private room,1,72,0,0.00
45797302,Woodside,Queens,40.74288,-73.89286,Private room,1,67,6,4.67
45797507,Laurelton,Queens,40.66816,-73.74901,Entire home/apt,2,94,19,5.00
45799770,Harlem,Manhattan,40.8133,-73.94853,Private room,2,91,66,4.59
45800230,Midtown,Manhattan,40.74573,-73.98828,Private room,2,291,16,4.88
45800298,Midtown,Manhattan,40.74537,-73.98814,Private room,2,291,4,3.50
45801851,Midwood,Brooklyn,40.61557,-73.95685,Entire home/apt,7,165,2,3.00
45801985,Hell's Kitchen,Manhattan,40.76464,-73.99281,Entire home/apt,4,339,64,4.81
45809231,Astoria,Queens,40.756157,-73.927109,Entire home/apt,2,124,42,4.86
45810110,Elmhurst,Queens,40.74474,-73.87142,Private room,1,72,0,0.00
45810187,Co-op City,Bronx,40.86434415,-73.82308939,Shared room,2,40,1,3.00
45810195,Co-op City,Bronx,40.86407,-73.8227,Private room,2,50,2,5.00
45810473,Elmhurst,Queens,40.74289,-73.8725,Private room,1,69,0,0.00
45810858,Bedford-Stuyvesant,Brooklyn,40.69405,-73.94549,Private room,1,38,0,0.00
45813166,Brighton Beach,Brooklyn,40.57756,-73.96501,Private room,1,74,84,4.92
45813469,Belle Harbor,Queens,40.57951,-73.84689,Entire home/apt,2,193,10,4.90
45815060,Cypress Hills,Brooklyn,40.68546,-73.87385,Private room,3,54,9,3.67
45816695,Williamsburg,Brooklyn,40.71035,-73.95666,Entire home/apt,6,218,75,4.77
45817766,East Village,Manhattan,40.72776,-73.98573,Entire home/apt,1,44,0,0.00
45823940,Cypress Hills,Brooklyn,40.67948,-73.8917,Private room,2,80,1,1.00
45825796,Midtown,Manhattan,40.74421,-73.98207,Entire home/apt,4,236,24,5.00
45827027,Ditmars Steinway,Queens,40.77404,-73.89938,Private room,3,50,23,4.35
45830845,Gramercy,Manhattan,40.73612,-73.98377,Entire home/apt,2,126,5,5.00
45834849,East Elmhurst,Queens,40.76212,-73.87315,Private room,2,52,27,4.59
45838885,Bedford-Stuyvesant,Brooklyn,40.68355,-73.91944,Entire home/apt,7,220,50,4.48
45842314,Upper West Side,Manhattan,40.77,-73.98732,Entire home/apt,4,170,2,5.00
45842595,Woodside,Queens,40.74172,-73.89584,Private room,2,42,0,0.00
45842656,Chelsea,Manhattan,40.74108,-74.00143,Entire home/apt,2,135,5,5.00
45843537,Astoria,Queens,40.76151,-73.91916,Private room,2,48,2,4.50
45844253,Williamsburg,Brooklyn,40.71412,-73.95383,Entire home/apt,2,200,2,5.00
45844343,Inwood,Manhattan,40.86592,-73.92325,Private room,1,38,0,0.00
45844459,Springfield Gardens,Queens,40.66446,-73.75251,Private room,2,107,4,5.00
45844585,Hell's Kitchen,Manhattan,40.75725,-73.99468,Entire home/apt,6,350,6,4.67
45846335,Midtown,Manhattan,40.75939,-73.96228,Entire home/apt,2,150,1,5.00
45847112,Hell's Kitchen,Manhattan,40.76519,-73.99013,Entire home/apt,3,180,4,4.50
45850249,Crown Heights,Brooklyn,40.6703,-73.93961,Entire home/apt,4,120,1,5.00
45850416,Williamsburg,Brooklyn,40.71026,-73.96252,Entire home/apt,3,250,5,5.00
45850424,Financial District,Manhattan,40.70724,-74.01493,Entire home/apt,4,110,0,0.00
45851431,Jackson Heights,Queens,40.75268,-73.87822,Private room,1,36,0,0.00
45857972,Harlem,Manhattan,40.8029,-73.9559,Private room,2,55,1,5.00
45859101,East Harlem,Manhattan,40.78797,-73.94783,Entire home/apt,2,140,3,4.67
45859523,Bay Ridge,Brooklyn,40.63134,-74.02325,Entire home/apt,8,219,79,4.77
45860553,Crown Heights,Brooklyn,40.67632,-73.93771,Entire home/apt,2,100,34,4.47
45861040,Rockaway Park,Queens,40.5811,-73.83028,Hotel room,0,0,13,4.54
45861421,Rockaway Beach,Queens,40.58743,-73.81513,Entire home/apt,2,212,49,4.69
45861464,Bushwick,Brooklyn,40.69813,-73.9307,Private room,2,55,6,4.83
45864124,Upper West Side,Manhattan,40.7966,-73.97452,Entire home/apt,3,175,44,4.95
45865401,Bedford-Stuyvesant,Brooklyn,40.68524,-73.91553,Private room,1,75,34,4.85
45865497,Flatbush,Brooklyn,40.64202,-73.95821,Entire home/apt,2,125,13,4.92
45866168,Flatbush,Brooklyn,40.63222,-73.95436,Entire home/apt,3,158,17,4.53
45866866,Port Morris,Bronx,40.80851,-73.93008,Entire home/apt,2,90,1,5.00
45868989,Cambria Heights,Queens,40.68465,-73.74687,Entire home/apt,1,65,14,4.43
45875030,East Village,Manhattan,40.7261,-73.98375,Private room,1,70,0,0.00
45875179,East New York,Brooklyn,40.66141,-73.89241,Private room,2,60,2,3.00
45875993,Bedford-Stuyvesant,Brooklyn,40.69698,-73.94803,Private room,1,100,0,0.00
45876005,Canarsie,Brooklyn,40.64011,-73.90909,Private room,1,41,0,0.00
